GeneID	B73_Z1_1	B73_Z1_2	B73_Z1_3	B73_Z2_1	B73_Z2_2	B73_Z2_3	B73_Z3_1	B73_Z3_2	B73_Z3_3
Zm00001eb264860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb282270	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb285260	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb290090	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb270170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb277970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb282680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb270330	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb263190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb273190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb278250	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb270180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb265360	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb268690	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb283680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb273500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb272320	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb270900	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb279630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb268360	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb279880	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb265470	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb276010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb281540	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb264330	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb288590	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb292300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb293290	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb295610	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb264200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb270070	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb261240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb262630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb294100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb268020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb269030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb279040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb264100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb268990	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb296110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb279690	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb266540	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb266040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb271130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb267360	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb281150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb265530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb276030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb261180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb282420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb284660	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb261780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb276670	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb259980	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb264060	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb267340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb261730	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb260220	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb276290	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb268190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb276040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb261390	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb265790	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb265370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb263140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb286700	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb295270	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb297600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb270260	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb272130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb267870	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb295160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb264050	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb276390	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb272380	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb268930	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb271100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb278290	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb268710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb282540	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb289910	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb282210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb264990	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb285750	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb274810	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb284220	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb290700	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb270130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb269330	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb272700	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb269460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb267840	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb273970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb267450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb281530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb267000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb277810	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb267950	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb271710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb269230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb276660	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb259970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb281430	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb267990	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb265020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb267170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb267220	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb261160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb276050	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb280240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb281420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb274730	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb285300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb287480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb271010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb262930	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb275960	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb270870	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb277630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb281220	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb274350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb265490	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb285720	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb276080	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb293090	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb283660	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb262880	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb268720	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb268300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb278010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb279520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb276000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb287020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb296920	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb274150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb290180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb278810	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb265140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb296380	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb280590	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb295400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb266450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb270440	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb271140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb271020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb272990	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb264240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb277310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb280440	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb278830	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb277090	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb264600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb270210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb279400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb280320	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb276710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb282380	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb280560	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb286880	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb260300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb282740	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb261640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb267060	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb276470	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb291780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb270970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb267980	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb268120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb270880	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb277800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb264610	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb273170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb261460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb261710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb265300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb268560	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb276400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb279530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb281110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb283330	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb281610	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb284550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb288030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb264890	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb281550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb286130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb291570	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb268100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb265720	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb268310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb282560	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb282910	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb284680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb265730	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb295410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb277430	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb276550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb260790	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb265780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb295560	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb282670	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb265580	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb260330	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb275500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb264560	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb280160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb278950	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb270320	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb288530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb266100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb297690	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb278970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb287030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb287730	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb296850	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb273990	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb274820	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb262590	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb269620	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb282570	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb282530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb270590	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb289040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb283500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb272140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb275930	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb283350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb282350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb284100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb265130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb268010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb282280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb269240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb287170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb265840	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb268380	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb287040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb259910	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb297700	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb280530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb261010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb274390	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb272390	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb284980	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb261940	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb280340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb286000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb289540	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb262740	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb295260	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb293990	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb281190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb292190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb273810	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb267810	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb280800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb284490	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb274230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb288990	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb290790	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb268230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb268620	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb274000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb288170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb268040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb259790	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb268410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb271290	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb278690	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb277980	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb294670	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb268940	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb284030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb288460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb271620	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb293400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb280600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb266220	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb270480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb272910	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb277230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb266480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb283150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb284670	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb268130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb284860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb267750	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb286690	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb296170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb265950	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb261610	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb278410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb284050	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb275760	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb259880	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb276410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb297210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb276950	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb271920	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb297710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb297800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zm00001eb265800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
